show_id,title,type,content_type_category,primary_genre,genre_count,is_multi_genre,primary_country,country_count,production_region,is_international_production,release_year,release_decade,release_decade_label,release_era,date_added,year_added,month_added,quarter_added,content_age_years,content_age_category,freshness_score,duration,duration_value,duration_type,movie_duration_category,tv_season_category,rating,rating_category,target_audience,genre_saturation_level,genre_opportunity_score,market_classification,competition_index,investment_risk_score,investment_risk_level,performance_indicator,investment_priority_score,investment_recommendation,content_strategy,investment_year,director,has_director,cast,has_cast,description,description_length,title_length,listed_in,country
s4724,Fiza,Movie,Film Content,Dramas,3,1,India,1,Asia,0,2000,2000,2000s,2000s Digital Transition,2018-08-02,2018.0,8.0,3.0,26,Classic (20+ yrs),74,163 min,163.0,min,Epic (150+ min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,83,2.29,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Khalid Mohamed,1,"Karisma Kapoor, Jaya Bhaduri, Hrithik Roshan, Neha, Asha Sachdev, Bikram Saluja, Isha Koppikar, Johny Lever, Sushmita Sen, Manoj Bajpayee",1,"Fiza's brother disappears during Mumbai's horrifying 1993 riots. Each day, Fiza and her widowed mother hope that he will return.",128,4,"Dramas, International Movies, Music & Musicals",India
s4725,Guzaarish,Movie,Film Content,Dramas,2,1,India,1,Asia,0,2010,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,16,Mature (10-20 yrs),84,121 min,121.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,84,2.3,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Sanjay Leela Bhansali,1,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor, Nafisa Ali, Monikangana Dutta, Suhel Seth, Rajit Kapoor, Ash Chandler, Vijay Crishna",1,"After an onstage disaster leaves an illusionist paralyzed, he channels his magic into a hit radio show. Years later, he fights for the right to die.",148,9,"Dramas, International Movies",India
s4726,Haider,Movie,Film Content,Dramas,3,1,India,1,Asia,0,2014,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,12,Mature (10-20 yrs),88,154 min,154.0,min,Epic (150+ min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,68,2.1,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Vishal Bhardwaj,1,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon, Irrfan Khan, Narendra Jha",1,Shahid Kapoor delivers a searing performance in this Bollywood take on Hamlet that unfolds amid Kashmiri culture and history.,125,6,"Dramas, International Movies, Romantic Movies",India
s4727,Highway,Movie,Film Content,Action & Adventure,3,1,India,1,Asia,0,2014,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,12,Mature (10-20 yrs),88,127 min,127.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,67,2.84,Cautious Investment,Maintain Position,Year 3 - Optimize,Imtiaz Ali,1,"Randeep Hooda, Alia Bhatt, Durgesh Kumar, Pradeep Nagar",1,"City girl Veera is kidnapped on the eve of her wedding, but as her captors take her through the countryside, Veera finds herself feeling emancipated.",149,7,"Action & Adventure, Dramas, International Movies",India
s4728,I Hate Luv Storys,Movie,Film Content,Comedies,3,1,India,1,Asia,0,2010,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,16,Mature (10-20 yrs),84,128 min,128.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,80,2.25,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Punit Malhotra,1,"Imran Khan, Sonam Kapoor, Sammir Dattani, Samir Soni, Kavin Dave, Bruna Abdullah",1,This Bollywood spoof recounts the ups and downs of an assistant film director who loathes romance and a designer who adores all things sentimental.,147,17,"Comedies, International Movies, Music & Musicals",India
s4729,Joker,Movie,Film Content,Comedies,3,1,India,1,Asia,0,2012,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,14,Mature (10-20 yrs),86,98 min,98.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,71,2.14,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Shirish Kunder,1,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba, Pitobash, Darshan Jariwala, Alexx O'Nell, Asrani, Sanjay Mishra, Vrijesh Hirjee",1,A remote village situated neither in India or Pakistan becomes its own republic after inmates at the local mental asylum bust loose and take over.,146,5,"Comedies, International Movies, Music & Musicals",India
s4730,Main aurr Mrs. Khanna,Movie,Film Content,International Movies,3,1,India,1,Asia,0,2009,2000,2000s,2000s Digital Transition,2018-08-02,2018.0,8.0,3.0,17,Mature (10-20 yrs),83,109 min,109.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,72,2.15,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Prem Soni,1,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",1,"A financially troubled Indian man heads to Singapore to find employment, while his pretty wife stays behind in a move that could cause trouble.",143,21,"International Movies, Music & Musicals, Romantic Movies",India
s4731,Mohenjo Daro,Movie,Film Content,Action & Adventure,3,1,India,1,Asia,0,2016,2010,2010s,Peak Streaming (2015-19),2018-08-02,2018.0,8.0,3.0,10,Established (5-10 yrs),90,168 min,168.0,min,Epic (150+ min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,81,3.14,Moderate Investment,Maintain Position,Year 2 - Scale,Ashutosh Gowariker,1,"Hrithik Roshan, Sonakshi Sinha, Pooja Hegde, Kabir Bedi, Arunoday Singh, Kishori Shahane, Narendra Jha, Nitish Bharadwaj",1,"A courageous villager moves to the ancient city of Mohenjo Daro, where he falls for the daughter of a priest and does battle with a tyrant.",139,12,"Action & Adventure, Dramas, International Movies",India
s4732,Raajneeti,Movie,Film Content,Dramas,3,1,India,1,Asia,0,2010,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,16,Mature (10-20 yrs),84,162 min,162.0,min,Epic (150+ min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,71,2.14,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Prakash Jha,1,"Ajay Devgn, Nana Patekar, Ranbir Kapoor, Katrina Kaif, Arjun Rampal, Manoj Bajpayee, Sarah Thompson, Naseeruddin Shah",1,"When the American-educated scion of a powerful Indian family returns to the subcontinent, his first taste of power starts him down a corrupt path.",146,9,"Dramas, International Movies, Thrillers",India
s4733,Rang De Basanti,Movie,Film Content,Dramas,2,1,India,1,Asia,0,2006,2000,2000s,2000s Digital Transition,2018-08-02,2018.0,8.0,3.0,20,Mature (10-20 yrs),80,159 min,159.0,min,Epic (150+ min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,75,2.19,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Rakeysh Omprakash Mehra,1,"Aamir Khan, Siddharth, Atul Kulkarni, Sharman Joshi, Kunal Kapoor, Alice Patten, Soha Ali Khan, Waheeda Rehman, Kiron Kher, Om Puri, Anupam Kher, Madhavan",1,An idealistic English filmmaker casts a group of student actors in her docudrama about India's revolution against British rule in the 1920s.,140,15,"Dramas, International Movies",India
s4734,Rowdy Rathore,Movie,Film Content,Action & Adventure,3,1,India,1,Asia,0,2012,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,14,Mature (10-20 yrs),86,137 min,137.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,82,3.02,Moderate Investment,Maintain Position,Year 2 - Scale,Prabhu Deva,1,"Akshay Kumar, Sonakshi Sinha, Nasser, Yashpal Sharma, Paresh Ganatra, Gurdip Kohli, Mushtaq Khan, Amit Kumar Tiwari",1,"A con man uncovers a deadly secret and must save his lady love, the little girl who insists she's his daughter and the small-town locals from the mob.",150,13,"Action & Adventure, Comedies, International Movies",India
s4735,Tamasha,Movie,Film Content,Dramas,3,1,India,1,Asia,0,2015,2010,2010s,Peak Streaming (2015-19),2018-08-02,2018.0,8.0,3.0,11,Mature (10-20 yrs),89,133 min,133.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,65,2.06,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Imtiaz Ali,1,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",1,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.",144,7,"Dramas, International Movies, Romantic Movies",India
s4736,Tere Naal Love Ho Gaya,Movie,Film Content,Comedies,3,1,India,1,Asia,0,2012,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,14,Mature (10-20 yrs),86,127 min,127.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,67,2.09,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Mandeep Kumar,1,"Riteish Deshmukh, Genelia D'Souza, Tinnu Anand, Om Puri, Smita Jaykar, Chitrashi Rawat, Navin Prabhakar, Kartar Cheema",1,"Mini isn't eager to wed the rich suitor who's been chosen for her, so she stages her own kidnapping and runs off with a man who works for her father.",149,22,"Comedies, International Movies, Romantic Movies",India
s4737,Thank You,Movie,Film Content,Comedies,3,1,India,1,Asia,0,2011,2010,2010s,Early Streaming (2010-14),2018-08-02,2018.0,8.0,3.0,15,Mature (10-20 yrs),85,131 min,131.0,min,Long (120-150 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,68,2.1,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Anees Bazmee,1,"Akshay Kumar, Bobby Deol, Sonam Kapoor, Irrfan Khan, Sunil Shetty, Rimi Sen, Celina Jaitly",1,Three cheating husbands end up paying the price for their infidelities when their spouses hire a private detective – who falls for one of the wives.,148,9,"Comedies, International Movies, Romantic Movies",India
s4738,The Blue Umbrella,Movie,Film Content,Children & Family Movies,3,1,India,1,Asia,0,2005,2000,2000s,2000s Digital Transition,2018-08-02,2018.0,8.0,3.0,21,Classic (20+ yrs),79,90 min,90.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,72,2.9,Cautious Investment,Maintain Position,Year 3 - Optimize,Vishal Bhardwaj,1,"Pankaj Kapur, Shreya Sharma, Dolly Ahluwalia, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran, Piu Dutt, Samrat Mukherjee",1,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",149,17,"Children & Family Movies, Dramas, Independent Movies",India
s4739,Becoming Champions,TV Show,Series Content,Docuseries,2,1,Mexico,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2018-08-01,2018.0,8.0,3.0,8,Established (5-10 yrs),92,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-G,General,Kids & Family,Moderate (2-5%),3,Major Market (100-500),3.5,5.0,Very Low Risk,55,3.44,Moderate Investment,Maintain Position,Year 2 - Scale,,0,,0,This series looks at the stories behind the athletes and countries that have achieved World Cup champion status.,112,18,"Docuseries, International TV Shows",Mexico
s4740,Being Napoleon,Movie,Film Content,Documentaries,1,0,United States,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2018-08-01,2018.0,8.0,3.0,8,Established (5-10 yrs),92,88 min,88.0,min,Standard (60-90 min),N/A - Movie,TV-MA,Mature,Adults Only,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,78,3.1,Moderate Investment,Maintain Position,Year 2 - Scale,"Jesse Handsher, Olivier Roland",1,"Mark Schneider, Frank Samson",1,"On the 200th anniversary of the Battle of Waterloo, thousands of enthusiasts reenact the epic clash. But there can only be one Napoleon.",136,14,Documentaries,United States
s4741,Invisible,Movie,Film Content,Dramas,3,1,Argentina,2,Latin America,1,2017,2010,2010s,Peak Streaming (2015-19),2018-08-01,2018.0,8.0,3.0,9,Established (5-10 yrs),91,87 min,87.0,min,Standard (60-90 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Growing Market (50-100),4.0,4.0,Low Risk,59,2.24,Cautious Investment,Maintain Position,Year 3 - Optimize,Pablo Giorgelli,1,"Mora Arenillas, Mara Bestelli, Diego Cremonesi",1,"After learning she's pregnant, a teen grapples with the consequences while trying to go about her life as if nothing has changed.",129,9,"Dramas, Independent Movies, International Movies","Argentina, France"
s4742,Switched,TV Show,Series Content,International TV Shows,3,1,Japan,1,Asia,0,2018,2010,2010s,Peak Streaming (2015-19),2018-08-01,2018.0,8.0,3.0,8,Established (5-10 yrs),92,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,80,2.5,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Daiki Shigeoka, Tomohiro Kamiyama, Kaya Kiyohara, Miu Tomita, Reika Kirishima, Shinji Rokkaku, Miu Suzuki, Riko Hisada, Megumi Seki, Shoko Nakajima",1,"High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.",132,8,"International TV Shows, TV Dramas, TV Mysteries",Japan
s4743,The Could’ve-Gone-All-the-Way Committee,TV Show,Series Content,International TV Shows,3,1,Japan,1,Asia,0,2018,2010,2010s,Peak Streaming (2015-19),2018-08-01,2018.0,8.0,3.0,8,Established (5-10 yrs),92,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,79,2.49,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Jiro Sato, Mai Shiraishi, Takayuki Yamada, Shotaro Mamiya, Tamotsu Kanshuji, Yuka Ogura, Kenta Hamano, Yuka Kuramochi, Yuki Morinaga, Rena Takeda, Munenori Nagano, Shiori Enatsu, Toru Tezuka, Yosuke Sugino, Maika Yamamoto, Akiyoshi Nakao, Aoi Morikawa, Masato Yano, Mari Yamachi, Megumi, Mayuko Fukuda, Yuta Koseki",1,People bring their stories of missed lust connections to an objective panel of experts who then judge whether they could have gone all the way or not.,150,39,"International TV Shows, Romantic TV Shows, TV Dramas",Japan
s4744,A Very Secret Service,TV Show,Series Content,International TV Shows,2,1,France,1,Europe,0,2018,2010,2010s,Peak Streaming (2015-19),2018-07-30,2018.0,7.0,3.0,8,Established (5-10 yrs),92,2 Seasons,2.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,79,2.49,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Hugo Becker, Wilfred Benaïche, Christophe Kourotchkine, Karim Barras, Bruno Paviot, Jean-Édouard Bodziak, Mathilde Warnier, Joséphine de La Baume, Marie-Julie Baup, Antoine Gouy, Julie Farenc",1,"At the height of the Cold War in 1960, André Merlaux joins the French Secret Service and contends with enemies both foreign and bureaucratic.",141,21,"International TV Shows, TV Comedies",France
s4745,SWORDGAI The Animation,TV Show,Series Content,Anime Series,2,1,Japan,1,Asia,0,2018,2010,2010s,Peak Streaming (2015-19),2018-07-30,2018.0,7.0,3.0,8,Established (5-10 yrs),92,2 Seasons,2.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-MA,Mature,Adults Only,Emerging (1-2%),4,Major Market (100-500),3.0,5.0,Very Low Risk,58,3.98,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Yuto Uemura, Yuuka Aisaka, Nobunaga Shimazaki, Yuuichirou Umehara, Toshihiko Seki, Jouji Nakata, Rina Satou, Tomokazu Sugita, Hiro Shimono, Ayane Sakura, Urara Takano, Kohei Murakami, Maaya Uchida, Takaya Kuroda, Michiko Neya, Takaya Hashi",1,"A young man becomes host to a legendary infernal sword and, with the fate of humanity now in his arm, wields its demonic power against his enemies.",147,22,"Anime Series, International TV Shows",Japan
s4746,Da Kath & Kim Code,Movie,Film Content,Movies,1,0,Australia,1,Oceania,0,2005,2000,2000s,2000s Digital Transition,2018-07-28,2018.0,7.0,3.0,21,Classic (20+ yrs),79,82 min,82.0,min,Standard (60-90 min),N/A - Movie,TV-PG,Parental Guidance,Family,Niche (<1%),5,Major Market (100-500),2.5,4.0,Low Risk,57,4.21,Strong Investment,Maintain Position,Year 1 - Immediate,Ted Emery,1,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",1,"Kath and Kel's union is tested by Michael Bublé, daughter Kim tries pole dancing, pal Sharon finds love online, and a stalker lurks amid Yuletide cheer.",152,18,Movies,Australia
s4747,Kath & Kimderella,Movie,Film Content,Comedies,1,0,Australia,1,Oceania,0,2012,2010,2010s,Early Streaming (2010-14),2018-07-28,2018.0,7.0,3.0,14,Mature (10-20 yrs),86,86 min,86.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Highly Saturated (10%+),1,Major Market (100-500),4.5,3.5,Moderate Risk,80,2.38,Cautious Investment,Maintain Position,Year 3 - Optimize,Ted Emery,1,"Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw",1,"Chipper baby boomer Kath, diva daughter Kim and hapless pal Sharon visit Papilloma, Italy, where a royal romance and knockoff fashions await.",141,17,Comedies,Australia
s4748,Kath and Kim,TV Show,Series Content,TV Comedies,1,0,Australia,1,Oceania,0,2007,2000,2000s,2000s Digital Transition,2018-07-28,2018.0,7.0,3.0,19,Mature (10-20 yrs),81,6 Seasons,6.0,Season,N/A - TV Show,Medium Run (4-6 seasons),TV-MA,Mature,Adults Only,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,80,3.12,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",1,"As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett.",148,12,TV Comedies,Australia
s4749,The Mansion,Movie,Film Content,Comedies,3,1,France,2,Europe,1,2017,2010,2010s,Peak Streaming (2015-19),2018-07-28,2018.0,7.0,3.0,9,Established (5-10 yrs),91,100 min,100.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,68,2.35,Cautious Investment,Maintain Position,Year 3 - Optimize,Tony Datis,1,"Nathalie Odzierejko, Marc Jarousseau, Ludovik Day, Yvick Letexier, Jérôme Niel, Vincent Tirel, Vanessa Guide, Delphine Baril, Baptiste Lorber, Lila Lacombe",1,"A group of students celebrates New Year's at a remote Belgian estate, where their substance-fueled revelry soon descends into a bloodstained nightmare.",151,11,"Comedies, Horror Movies, International Movies","France, Belgium"
s4750,Coco y Raulito: Carrusel de ternura,Movie,Film Content,Stand-Up Comedy,1,0,Mexico,1,North America,0,2018,2010,2010s,Peak Streaming (2015-19),2018-07-27,2018.0,7.0,3.0,8,Established (5-10 yrs),92,57 min,57.0,min,Short (<60 min),N/A - Movie,TV-MA,Mature,Adults Only,Moderate (2-5%),3,Major Market (100-500),3.5,5.0,Very Low Risk,67,3.59,Moderate Investment,Maintain Position,Year 2 - Scale,"Raúl Campos, Jan Suter",1,"Coco Celis, Raúl Meneses",1,"A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.",138,35,Stand-Up Comedy,Mexico
